user_id,nombre,arquetipo_perfil,periodo_inicio,periodo_fin,fecha,descripcion,monto,tipo_movimiento,categoria,grupo,tipo_pago,tasa_de_interes_de_la_tarjeta,descripcion_limpia
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-15,maestría,735.31,Consumo,Educación,Esencial,Tarjeta de crédito,27.9,maestría
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-15,salario,16979.57,Ingreso,,,Transferencia bancaria,,salario
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-17,compré maquillaje,422.72,Consumo,Compras personales,Discrecional,Transferencia bancaria,,compré maquillaje
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-17,maquillaje,208.01,Consumo,Compras personales,Discrecional,Efectivo,,maquillaje
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-18,museo,148.11,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,museo
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-18,espectáculo,123.17,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,espectáculo
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-19,pagué el seguro del auto,332.76,Consumo,Transporte,Esencial,Tarjeta de débito,,pagué el seguro del auto
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-20,mensualidad del departamento,725.78,Consumo,Vivienda,Esencial,Tarjeta de crédito,27.9,mensualidad del departamento
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-20,parque de diversiones,174.0,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de crédito,27.9,parque de diversiones
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-21,compré un juego,226.22,Consumo,Entretenimiento y ocio,Discrecional,Transferencia bancaria,,compré un juego
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-21,pantalón nuevo,971.62,Consumo,Compras personales,Discrecional,Tarjeta de débito,,pantalón nuevo
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-22,mandado,105.59,Consumo,Alimentación,Esencial,Tarjeta de crédito,27.9,mandado
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-22,comida para la casa,20.0,Consumo,Alimentación,Esencial,Tarjeta de crédito,27.9,comida para la casa
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-22,compré pollo,989.55,Consumo,Alimentación,Esencial,Tarjeta de débito,,compré pollo
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-22,agua embotellada,934.94,Consumo,Alimentación,Esencial,Transferencia bancaria,,agua embotellada
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-23,predial,169.49,Consumo,Vivienda,Esencial,Transferencia bancaria,,predial
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-23,lentes,976.57,Consumo,Salud,Esencial,Tarjeta de débito,,lentes
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-23,copas con amigos,213.49,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,copas con amigos
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-23,audífonos,694.25,Consumo,Compras personales,Discrecional,Transferencia bancaria,,audífonos
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-23,pago de impuestos,286.33,Consumo,Otros,,Tarjeta de crédito,27.9,pago de impuestos
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-24,leche y huevos,512.09,Consumo,Alimentación,Esencial,Tarjeta de crédito,27.9,leche y huevos
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-24,compré comida para la semana,1040.13,Consumo,Alimentación,Esencial,Tarjeta de débito,,compré comida para la semana
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-25,compré abarrotes,1369.24,Consumo,Alimentación,Esencial,Tarjeta de crédito,27.9,compré abarrotes
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-26,billar,1367.0,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,billar
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-27,autobús,1143.94,Consumo,Transporte,Esencial,Tarjeta de débito,,autobús
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-27,mochila para mí,1073.13,Consumo,Compras personales,Discrecional,Tarjeta de débito,,mochila para mí
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-27,abono de deuda,3606.39,Pago de deuda,,,Transferencia bancaria,,abono de deuda
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-28,cambio de aceite,433.34,Consumo,Transporte,Esencial,Tarjeta de débito,,cambio de aceite
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-28,pasaje,184.33,Consumo,Transporte,Esencial,Tarjeta de débito,,pasaje
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-28,compré un regalo,3752.37,Consumo,Compras personales,Discrecional,Tarjeta de débito,,compré un regalo
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-29,compré carne,1293.69,Consumo,Alimentación,Esencial,Transferencia bancaria,,compré carne
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-29,fui por gasolina,223.09,Consumo,Transporte,Esencial,Tarjeta de débito,,fui por gasolina
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-30,jugos y agua,742.54,Consumo,Alimentación,Esencial,Tarjeta de débito,,jugos y agua
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-30,snacks del súper,380.3,Consumo,Alimentación,Esencial,Tarjeta de débito,,snacks del súper
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-30,sueldo de este mes,19084.34,Ingreso,,,Transferencia bancaria,,sueldo de este mes
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-31,pan y tortillas,389.77,Consumo,Alimentación,Esencial,Tarjeta de débito,,pan y tortillas
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-31,seguro del carro,444.48,Consumo,Transporte,Esencial,Tarjeta de crédito,27.9,seguro del carro
386575003,Paola Romero,Usuario que gasta más de lo que gana,2026-07-01,2026-07-31,2026-07-31,plataforma digital,501.54,Consumo,Suscripciones digitales,Discrecional,Tarjeta de débito,,plataforma digital
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-01,PlayStation Plus,298.77,Consumo,Suscripciones digitales,Discrecional,Tarjeta de débito,,playstation plus
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-02,leche y huevos,2757.22,Consumo,Alimentación,Esencial,Transferencia bancaria,,leche y huevos
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-02,fui a la farmacia,1174.68,Consumo,Salud,Esencial,Transferencia bancaria,,fui a la farmacia
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-03,frutas y verduras,1230.44,Consumo,Alimentación,Esencial,Efectivo,,frutas y verduras
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-03,billar,496.03,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,billar
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-04,compré verduras,412.48,Consumo,Alimentación,Esencial,Efectivo,,compré verduras
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-04,compré carne,992.68,Consumo,Alimentación,Esencial,Tarjeta de crédito,49.0,compré carne
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-04,maestría,503.46,Consumo,Educación,Esencial,Transferencia bancaria,,maestría
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-05,recibo de gas,641.53,Consumo,Vivienda,Esencial,Tarjeta de crédito,49.0,recibo de gas
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-05,teatro,59.84,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de crédito,49.0,teatro
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-05,compra por gusto,914.94,Consumo,Compras personales,Discrecional,Tarjeta de crédito,49.0,compra por gusto
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-06,pescado,754.07,Consumo,Alimentación,Esencial,Tarjeta de débito,,pescado
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-06,pedí un DiDi,1345.69,Consumo,Transporte,Esencial,Tarjeta de crédito,49.0,pedí un didi
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-07,despensa de la semana,3221.46,Consumo,Alimentación,Esencial,Transferencia bancaria,,despensa de la semana
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-09,verdura para la semana,343.96,Consumo,Alimentación,Esencial,Tarjeta de débito,,verdura para la semana
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-09,seguro del coche,136.65,Consumo,Transporte,Esencial,Tarjeta de crédito,49.0,seguro del coche
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-09,tour de las vacaciones,195.0,Consumo,Viajes y vacaciones,Discrecional,Tarjeta de crédito,49.0,tour de las vacaciones
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-10,calzado nuevo,2307.65,Consumo,Compras personales,Discrecional,Tarjeta de débito,,calzado nuevo
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-11,mochila para la escuela,1725.63,Consumo,Educación,Esencial,Tarjeta de débito,,mochila para la escuela
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-11,hobby,567.45,Consumo,Entretenimiento y ocio,Discrecional,Transferencia bancaria,,hobby
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-11,Max,43.51,Consumo,Suscripciones digitales,Discrecional,Transferencia bancaria,,max
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-12,refrescos para la casa,383.28,Consumo,Alimentación,Esencial,Tarjeta de débito,,refrescos para la casa
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-12,frutas y verduras,968.29,Consumo,Alimentación,Esencial,Tarjeta de débito,,frutas y verduras
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-12,seguro del coche,79.38,Consumo,Transporte,Esencial,Tarjeta de débito,,seguro del coche
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-13,recargué mi tarjeta de transporte,332.51,Consumo,Transporte,Esencial,Tarjeta de crédito,49.0,recargué mi tarjeta de transporte
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-13,recibo de agua,177.24,Consumo,Vivienda,Esencial,Transferencia bancaria,,recibo de agua
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-15,depósito de mi sueldo,46717.28,Ingreso,,,Transferencia bancaria,,depósito de mi sueldo
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-16,despensa,362.64,Consumo,Alimentación,Esencial,Efectivo,,despensa
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-16,fui por el mandado,2140.25,Consumo,Alimentación,Esencial,Tarjeta de débito,,fui por el mandado
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-16,DiDi para regresar a casa,1237.38,Consumo,Transporte,Esencial,Tarjeta de débito,,didi para regresar a casa
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-17,recibo de agua,204.64,Consumo,Vivienda,Esencial,Tarjeta de débito,,recibo de agua
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-17,Apple TV,226.65,Consumo,Suscripciones digitales,Discrecional,Tarjeta de crédito,49.0,apple tv
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-17,compré sandalias,210.44,Consumo,Compras personales,Discrecional,Tarjeta de crédito,49.0,compré sandalias
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-18,llené el tanque,1353.54,Consumo,Transporte,Esencial,Tarjeta de crédito,49.0,llené el tanque
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-18,pasaje de la semana,840.9,Consumo,Transporte,Esencial,Tarjeta de débito,,pasaje de la semana
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-18,revisión médica,351.85,Consumo,Salud,Esencial,Tarjeta de crédito,49.0,revisión médica
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-18,maestría,732.37,Consumo,Educación,Esencial,Tarjeta de débito,,maestría
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-19,iCloud,365.89,Consumo,Suscripciones digitales,Discrecional,Tarjeta de débito,,icloud
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-20,fondo de inversión,11820.69,Ahorro e inversión,,,Transferencia bancaria,,fondo de inversión
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-20,comí fuera de casa,924.51,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,comí fuera de casa
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-20,decoración,197.69,Consumo,Compras personales,Discrecional,Tarjeta de crédito,49.0,decoración
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-20,pagué la mensualidad del auto,10911.41,Pago de deuda,,,Transferencia bancaria,,pagué la mensualidad del auto
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-21,fruta para la casa,1415.79,Consumo,Alimentación,Esencial,Tarjeta de crédito,49.0,fruta para la casa
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-21,tomé un taxi,2102.7,Consumo,Transporte,Esencial,Tarjeta de débito,,tomé un taxi
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-21,camión para la escuela,253.67,Consumo,Transporte,Esencial,Tarjeta de crédito,49.0,camión para la escuela
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-22,compras del súper,1947.36,Consumo,Alimentación,Esencial,Efectivo,,compras del súper
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-23,refrescos para la casa,1845.8,Consumo,Alimentación,Esencial,Tarjeta de débito,,refrescos para la casa
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-23,agua embotellada,1548.51,Consumo,Alimentación,Esencial,Tarjeta de débito,,agua embotellada
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-23,computadora personal,866.34,Consumo,Compras personales,Discrecional,Tarjeta de crédito,49.0,computadora personal
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-23,compré maquillaje,218.02,Consumo,Compras personales,Discrecional,Tarjeta de débito,,compré maquillaje
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-24,verdura para la semana,612.98,Consumo,Alimentación,Esencial,Tarjeta de crédito,49.0,verdura para la semana
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-24,seguro del carro,541.83,Consumo,Transporte,Esencial,Transferencia bancaria,,seguro del carro
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-24,pedí comida para cenar,236.98,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de crédito,49.0,pedí comida para cenar
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-25,seguro del coche,2097.64,Consumo,Transporte,Esencial,Tarjeta de débito,,seguro del coche
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-25,reparación del coche,1382.21,Consumo,Transporte,Esencial,Tarjeta de débito,,reparación del coche
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-25,póliza del auto,2472.37,Consumo,Transporte,Esencial,Tarjeta de débito,,póliza del auto
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-26,pan y tortillas,436.08,Consumo,Alimentación,Esencial,Tarjeta de crédito,49.0,pan y tortillas
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-26,pollo,853.3,Consumo,Alimentación,Esencial,Tarjeta de débito,,pollo
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-26,DiDi para regresar a casa,509.97,Consumo,Transporte,Esencial,Transferencia bancaria,,didi para regresar a casa
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-27,una playera,111.68,Consumo,Compras personales,Discrecional,Tarjeta de débito,,una playera
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-28,fruta para la casa,2144.83,Consumo,Alimentación,Esencial,Tarjeta de crédito,49.0,fruta para la casa
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-28,fui al mercado por fruta,1237.06,Consumo,Alimentación,Esencial,Transferencia bancaria,,fui al mercado por fruta
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-30,mantenimiento de la casa,1791.45,Consumo,Vivienda,Esencial,Tarjeta de débito,,mantenimiento de la casa
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-30,curso para certificarme,255.19,Consumo,Educación,Esencial,Transferencia bancaria,,curso para certificarme
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-30,gasto inesperado,613.06,Consumo,Otros,,Tarjeta de débito,,gasto inesperado
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-30,me cayó la nómina,44211.13,Ingreso,,,Transferencia bancaria,,me cayó la nómina
394877417,Ricardo Moreno,Usuario que invierte mientras utiliza crédito para gastos básicos,2026-07-01,2026-07-31,2026-07-31,pagué al electricista,3751.67,Consumo,Vivienda,Esencial,Transferencia bancaria,,pagué al electricista
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-01,pescado,356.98,Consumo,Alimentación,Esencial,Efectivo,,pescado
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-02,leche y huevos,86.39,Consumo,Alimentación,Esencial,Tarjeta de débito,,leche y huevos
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-03,fui por el mandado,77.12,Consumo,Alimentación,Esencial,Efectivo,,fui por el mandado
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-03,refrescos para la casa,54.69,Consumo,Alimentación,Esencial,Tarjeta de crédito,26.7,refrescos para la casa
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-04,tarjeta del metro,299.47,Consumo,Transporte,Esencial,Tarjeta de débito,,tarjeta del metro
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-04,un gusto que me di,437.88,Consumo,Compras personales,Discrecional,Tarjeta de débito,,un gusto que me di
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-04,vendí unas cosas,17115.91,Ingreso,,,Transferencia bancaria,,vendí unas cosas
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-04,pago de honorarios,8846.91,Ingreso,,,Transferencia bancaria,,pago de honorarios
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-07,pagué la verificación,258.85,Consumo,Transporte,Esencial,Tarjeta de débito,,pagué la verificación
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-08,estacionamiento,53.59,Consumo,Transporte,Esencial,Tarjeta de débito,,estacionamiento
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-11,taxi para ir al trabajo,782.11,Consumo,Transporte,Esencial,Tarjeta de débito,,taxi para ir al trabajo
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-12,cambio de aceite,437.15,Consumo,Transporte,Esencial,Tarjeta de débito,,cambio de aceite
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-12,internet de la casa,1639.27,Consumo,Vivienda,Esencial,Efectivo,,internet de la casa
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-13,DiDi,166.71,Consumo,Transporte,Esencial,Tarjeta de débito,,didi
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-13,reloj,537.71,Consumo,Compras personales,Discrecional,Tarjeta de débito,,reloj
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-14,mandado,654.71,Consumo,Alimentación,Esencial,Tarjeta de débito,,mandado
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-14,jugos y agua,866.57,Consumo,Alimentación,Esencial,Efectivo,,jugos y agua
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-14,seguro del carro,407.59,Consumo,Transporte,Esencial,Tarjeta de débito,,seguro del carro
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-15,invertí en CETES,1814.55,Ahorro e inversión,,,Transferencia bancaria,,invertí en cetes
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-15,suscripción del curso en línea,938.31,Consumo,Educación,Esencial,Transferencia bancaria,,suscripción del curso en línea
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-15,me pagó un cliente,4279.73,Ingreso,,,Transferencia bancaria,,me pagó un cliente
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-15,mensualidad del carro,252.67,Pago de deuda,,,Transferencia bancaria,,mensualidad del carro
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-15,mensualidad del carro,1243.04,Pago de deuda,,,Transferencia bancaria,,mensualidad del carro
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-16,pago de una app,241.54,Consumo,Suscripciones digitales,Discrecional,Tarjeta de débito,,pago de una app
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-17,compré carne,593.31,Consumo,Alimentación,Esencial,Tarjeta de débito,,compré carne
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-18,fui al mercado por fruta,198.65,Consumo,Alimentación,Esencial,Tarjeta de débito,,fui al mercado por fruta
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-18,taxi para ir al trabajo,682.47,Consumo,Transporte,Esencial,Tarjeta de débito,,taxi para ir al trabajo
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-19,pan y tortillas,284.85,Consumo,Alimentación,Esencial,Transferencia bancaria,,pan y tortillas
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-20,seguro del coche,287.32,Consumo,Transporte,Esencial,Tarjeta de débito,,seguro del coche
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-21,Uber,123.74,Consumo,Transporte,Esencial,Tarjeta de débito,,uber
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-21,cirugía,300.14,Consumo,Salud,Esencial,Transferencia bancaria,,cirugía
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-21,fuimos a un antro,770.76,Consumo,Entretenimiento y ocio,Discrecional,Tarjeta de débito,,fuimos a un antro
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-21,compré una sudadera,380.28,Consumo,Compras personales,Discrecional,Tarjeta de crédito,26.7,compré una sudadera
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-22,pago de una app,126.98,Consumo,Suscripciones digitales,Discrecional,Tarjeta de crédito,26.7,pago de una app
403307272,Camila García,Usuario con ingresos variables,2026-07-01,2026-07-31,2026-07-24,compré verduras,445.67,Consumo,Alimentación,Esencial,Efectivo,,compré verduras
